HVQ_037_000032	Nhưng quân còn quá ít, lại bị nội phản, Bình-Định-vương phải bỏ vợ con và người nhà bị bắt, rút lên núi Chí-linh, ước thúc lại cơ đồ.
HVQ_037_000033	Năm sau, từ Chí-linh, Bình-Định-vương dẫn quân đánh đến Nga-lạc (Nga-sơn, Thanh-hóa) bắt được tướng địch là Nguyễn-Sao, xong lại rút về Chí-linh.
HVQ_037_000034	Giặc Minh vây Chí-linh, tình thế Bình-Định-vương trở nên nguyngập,vào giữa năm 1419.
HVQ_037_000035	May có Lê-Lai 2 đổi áo mà Bình-Định-vương trốn thoát, về ẩn trong Lư-sơn (thuộc Quảng hóa).
HVQ_037_000036	Năm 1420, Bình-Định-vương đánh xứ Thị-lang và Quan-du.
HVQ_037_000037	Rồi đem quân đóng Ba-lậm (thuộc Lôi-giang).
HVQ_037_000038	Tại đây Bình-Định-vương được Nguyễn-Trãi 3 ra mắt, hiến kế « bình Ngô ».
HVQ_037_000039	Năm 1421, nhân lúc quân Minh vừa ở xa kéo đến Ba-lậm, còn nhọc mệt, Bình-Định-vương sai quân phá trại Minh giữa lúc đêm khuya, giết được binh-sĩ vô kể.
HVQ_037_000040	Trần Trí bỏ chạy.
HVQ_037_000041	Hồi này tên Lỗ Bá-Luật, làm quan với giặc, sang dư thuyết bên Ai-lao để Ai-lao hiềm khích với An-nam: 30.000 quân Lào có trăm voi nửa đêm đến phá trại An-nam, song quân Bình-Định-vương đánh lui được ngay, đoạt voi 14 thớt và nhiều quân nhu.
HVQ_037_000042	Duy tướng Lê Thạch xông theo đuổi giặc, giẫm phải chông, chết.
HVQ_037_000043	Sang năm 1422, Bình-Định-vương từ Ba-lậm đánh đồn Da-quan chém được tướng Phùng-Quý; Mã Kỳ chạy thoát.
HVQ_037_000044	Sau khi bị quân Minh Lào hai mặt vây đánh tại Khôi-sách, Bình-Định-vương phải rút lên Chí-linh, một lần nữa là 3.
HVQ_037_000045	Về Chí-linh lần này, lương thực không còn, phải đào củ hái rau, giết cả voi ngựa để nuôi quân.
HVQ_037_000046	Bất đắc dĩ, Bình-Định-vương giả vờ hòa với tướng giặc Sơn-Thọ, Mã-Kỳ để dựng lại cơ đồ.
HVQ_037_000047	Năm 1424, Bình-Định-vương xuống đánh vùng Nghệ-an.
HVQ_037_000048	Bắt đầu đánh đồn Đa-căng, sau tiến vào địa hạt Trà-long (thuộc Tương-dương).
HVQ_037_000049	Chém
HVQ_037_000050	tướng Trần Trung ở núi Bô-liệp (thuộc Qui-châu); tri-phủ Cầm-Bành ra hàng.
HVQ_037_000051	Bọn Trần Trí, Phương-Chính đem cả thủy lục quân đánh.
HVQ_037_000052	Bình-Địnhvương sai tướng sĩ lên mạn khả-lưu (bắc ngạn sông Lâm-giang, thuộc Lương-sơn) đánh trống đốt lửa bên này sông mà quân lại phục nơi hiểm yếu bên kia.
HVQ_037_000053	Mắc kế nghi binh, bọn Trần Trí thua, về giữ thành Nghệ-an.
HVQ_037_000054	BìnhĐịnh-vương bắt sống được tướng Chu-Kiệt, chém được Hoàng-Thành.
HVQ_037_000055	Qua năm 1425, Bình-Định-vương cử quân vây thành Nghệ-an.
HVQ_037_000056	Rồi dụ quân Minh đến cửa sông Đỗ-gia, dùng phục binh đánh phá.
HVQ_037_000057	Giặc tan phần chạy ra Đông-quan, phần rút vào cố thủ trong thành Nghệ-an.
HVQ_037_000058	Đồng thời vây thành Nghệ-an và Tây-đô, quân Bình-Định vương vào hạ được hai thành Tân-bình và Thuận-hóa.
HVQ_037_000059	Thế là từ Thanh-hóa giở vào, quân Minh bị vây hãm trong mấy thành, Bình-Định-vương đoạt hết đất đai bên ngoài, tổ chức chính-trị an dân.
HVQ_037_000060	Các tướng tôn Bình-Định-vương lên làm Đại Thiên Hành Hóa (thay giời làm mọi việc).
HVQ_037_000061	Năm 1426, Bình-Định-vương chia quân các ngả, chặn mối liên-lạc giữa các đồn Minh, và cản đường tiếp viện của Vân-nam và lưỡng Quảng, một đạo thì tiến ra Đông-quan, phá quân địch ở Ninh-kiều (phía tây phủ Giaochâu), ở Ứng-thiên rồi ở Ninh-giang (khúc trên sông Đáy).
HVQ_037_000062	Tướng Trần Trí chạy trốn, tướng Vị-Lang bị bắt sống, hơn 1.000 binh bị chém tại làng Nhân-mục.
HVQ_037_000063	Viện binh Vân-nam sang, bị tấn công, ở cầu Xa-luộc, chạy vào thành Tam-giang (thuộc Bạch-hạc, Vĩnh-yên).
HVQ_037_000064	Minh-đế cách hết chức lũ bại tướng Trần-Trí, rồi cử Vương Thông với Mã-Anh đem 5 vạn quân sang cứu Đông-quan.
HVQ_037_000065	Bọn này bị phục binh ở Cổlam và Tam-la phá vỡ.
HVQ_037_000066	Tại Tụy-động (thuộc huyện Chương-mỹ) thượng-thư
HVQ_037_000067	Trần-Hạp và nội-quan Lý-Lương bị giết, Vương Thông thu quân chạy vào thủ thế ở Đông-quan.
HVQ_037_000068	Bình-Định-vương răn quân vây thành Đông-quan.
HVQ_037_000069	Quân Minh bị hãm vào thế cô trong mấy thành, vào cuối năm 1426, Vương Thông sai người nói với Bình-Định-vương tìm giòng họ Trần lập lên làm vua để bãi binh.
HVQ_037_000070	Nghĩ đánh mãi, dân tình khổ sở, Bình-Định-vương theo lời VươngThông, cho đón Hồ-Ông ở Ngọc-ma, đổi tên là Trần Cao 4 lập lên làm vua, Bình-Định-vương xưng là Vệ-Quốc-công, cầu phong với nhà Minh.
HVQ_037_000071	Song vì bọn An-nam theo Minh là Trần Phong, Lương Nhữ-Hốt, Trần An-Vinh, sợ khi quân Minh về Tàu sẽ bị giết, thuật lại chuyện Ô-Mã-Nhi làm gương Vương Thông nghe lời, cho nên ngoài mặt nói hòa, bên trong cho người đưa thư về Minh triều cầu cứu.
HVQ_037_000072	Bắt được người mang thư, Bình-Định-vương cả giận, lại cất quân đánh Minh.
HVQ_037_000073	Không bao lâu, hạ được Thị-kiều (thuộc Bắcninh), Tam-giang (thuộc Bạch-hạc), Xương-giang (thuộc Phủ-lạng-thương) và Ký-ôn.
HVQ_037_000074	Năm 1427, Bình-Định-vương kéo quân đóng ở Bồ-đề, uy hiếp thành Đông-quan.
HVQ_037_000075	Hồi này tướng nhà Minh là Thái-Phúc, Tiết Tụ giữ thành Nghệan và Diễn-châu kéo nhau đến hàng.
HVQ_037_000076	Cuối năm 1427, Minh-đế sai Liễu Thăng đem 10 vạn binh, 2 vạn ngựa, đi đường Quảng-tây sang đánh cửa Phả-luy (Nam-quan), lại sai Mộc Thạnh dẫn một toán quân khác theo đường Vân-nam đánh cửa Lê-hoa.
HVQ_037_000077	Quân Liễu Thăng hạ được Phả-luy, hạ luôn Ải-truy.
HVQ_037_000078	Nhưng khi đi đến gần Chi-lăng (thuộc châu Ôn, tỉnh Lạng-sơn) bị đột kích rất hăng.
HVQ_037_000079	Liễu Thăng bị chém ở núi Đảo-mã-pha cùng hơn vạn binh sĩ.
HVQ_037_000080	Tướng Lương Minh cũng bị giết, Lý Khánh thì tự tử.
HVQ_037_000081	Tướng Hoàng Phúc và Thôi Tụ, chạy đến Xương-giang, bị bắt sống.
HVQ_037_000082	Còn Mộc Thạnh ở Lê-hoa - thấy mấy tên tỳ tướng mà Bình-Định-vương bắt được lại thả ra, đem giấy má ấn tín của Liễu Thăng đến - hoảng sợ, rút chạy, bỏ quân bị giết hại rất nhiều.
HVQ_037_000083	Thấy viện binh đã thua to, Vương Thông lại viết thư xin hòa.
HVQ_037_000084	Xét nên bãi binh sớm để bớt sự thiệt hại cho dân, Bình-Định-vương thuận cho hòa.
HVQ_037_000085	Và hơn 86.000 tướng sĩ nhà Minh được Bình-Định-vương cho hồi hương, vào cuối năm 1427.
HVQ_037_000086	Lê Lợi đã thành công, sau 10 năm chiến đấu một cách gian-lao mà dũng cảm.
HVQ_037_000087	Người Minh nhân nhịp hai họ Hồ Trần phân tranh, đem quân sang lấn, ngoài mặt làm quân nhân nghĩa, bên trong ngấm ngầm tính việc xâm lăng, tàn hại nhân dân, cướp lấy của báu!
HVQ_037_000088	Rồi gồm nuốt đất đai, chia đặt quận huyện, thay đổi phong tục, hiếp trao quan tước.
HVQ_037_000089	Dân ta đau khổ trăm đường.
HVQ_037_000090	Trong lúc ấy, những hạng quyền biến trí-thức đều náu hình lẩn bóng, tránh tiếng trốn đời, cốt giữ mình sao cho khỏi hại.
HVQ_037_000091	Riêng Lê Lợi, không để quan tước dụ nổi, không để oai thế hiếp nổi, gặp lúc nhiễu nhương mà lòng càng vững, trải cơn cùng quẫn mà chí càng hăng, quyết thu lại đám dân tantác cứu cho vận nước khỏi long đong.
HVQ_037_000092	Lê Lợi quả là một bực thông minh trí dũng, rất xứng là Chúa tể của muôn dân.
HVQ_037_000093	Đi ngược dòng lịch-sử, xét qua trường hợp sáng nghiệp của tiền Triều, ta thấy Tiên-Hoàng nhà Đinh đánh tan 12 Sứ-quân, thống nhất bản đồ, dựng nên nước ta, thật đã anh hùng!
HVQ_037_000094	Thế nhưng lỡ vì không cẩn thận đề phòng việc nhỏ, gây ra sự chẳng lành, nước cũng mất theo.
HVQ_037_000095	Vua Thái-tổ nhà Lý, nhân vua Ngọa-Triều thất đức, bèn có thiên hạ; về nghĩa Vua Tôi, sai, trái, danh, phận, không thể không mang thẹn ở trong trời đất.
HVQ_037_000096	Vua Thái-tông nhà Trần, núp bóng Trần thủ-Độ, nhân vua Chiêu-Hoàng quá yêu, tiếm đoạt ngôi báu; về trong buồng the, ở lỗi đạo hằng, không thể không để cười cho hậu thế.
HVQ_037_000097	Chí như Lê Lợi thì tự núi Lam-sơn khởi nghĩa, giận giặc Tàu mà cất quân, lấy nhân giết lũ bất nhân, lấy chính đánh phường bất chính; khôi phục thiên-hạ ở trong tay Minh; lên ngôi vua như thế, thật là danh xứng với đức tài vậy.
HVQ_037_000098	Cân nhắc riêng về các võ-công oanh liệt ghi trong sử xanh từ cổ lai, ta thấy Lê Lợi đã là anh-hùng bực nhất của giang sơn.
HVQ_037_000099	Trưng Trắc đuổi giặc Hán, lập quốc xưng Vương.
HVQ_037_000100	Cũng không phải không đáng được muôn đời thờ phụng.
HVQ_037_000101	Nhưng Trưng Trắc, tuy cũng nặng lòng vì nước, còn mang tiếng vì thù chồng mà dấy quân, để dựng nền tự-chủ có ba năm.
HVQ_037_000102	Triệu-Ẩu chống Ngô, lưu danh thiên cổ.
HVQ_037_000103	Tiếc rằng khởi binh chưa đầy nửa năm đã thất bại mà tự tử.
HVQ_037_000104	Ngô Quyền diệt Nam Hán, cởi mở ách đô-hộ, dựng nền tự-chủ.
HVQ_037_000105	Anhhùng lắm thay!
HVQ_037_000106	Song Ngô Quyền là chủ tướng Ái-Châu, có quân sĩ quanh mình, lại kích thích bởi lòng tàn-nhẫn của Kiều Công-Tiện mới dấy binh để rửa hờn mà được nước.
HVQ_037_000107	Lý thường-Kiệt bình Chiêm phạt Tống, mở rộng thêm bờ cõi 7, lại Trần Quốc-Tuấn đại phá quân Nguyên, bảo tồn lãnh thổ.
HVQ_037_000108	2 vị đều là anh-hùng quán thế.
HVQ_037_000109	Nhưng đương thời quốc-gia tự-chủ, kỷ cương rõ rệt, quân-đội đường hoàng, được sẵn sàng chiến đấu chống xâm lăng: nỗi khó khăn hẳn nhẹ phần hơn Lê Lợi!
HVQ_037_000110	Còn Lê Lợi khởi nghĩa trong lúc non sông bị Minh chiếm.
HVQ_037_000111	Khắp đó đây, giặc xây thành đắp lũy, tổ chức chính trị, dùng đủ phương-tiện kiềm hãm sức quật cường của dân chúng.
HVQ_037_000112	Ngoài ra, đưa danh lợi cám dỗ sĩ-phu, cám dỗ không được bắt buộc cho bằng được, nếu không hãm hại.
HVQ_037_000113	Mỗi cử chỉ trái ý giặc, là mỗi mối nguy cơ đến tính mệnh.
HVQ_037_000114	Dân trí lúc bấy giờ bị lung lạc xiết bao!
HVQ_037_000115	Vậy mà Lê Lợi, tránh được mọi nỗi hiềm nguy, ngấm ngầm gây sự nghiệp, khăng khăng lòng trừ địch cứu dân.
HVQ_037_000116	Từ sắt không có một thanh gây nên khí giới hàng kho, từ lính không một tên, dựng nên quân đội hùng cường.
HVQ_037_000117	Một lòng vì nghĩa cả, chiến đấu trong 10 năm liên tiếp, thua không chán nản, được chẳng kiêu căng.
HVQ_037_000118	Đi từ lúc thế cô quân ít, đặt mai phục, dùng kỳ binh, tiêu hao lực địch, đến lúc có binh hùng tướng mạnh, xuất trận như chẻ cây nứa, phá lũ giặc như bẻ cành khô.
HVQ_037_000119	Chạy địch biết bao phen, mất cả vợ con tôi tớ, mà rồi giặc hùng-hổ như Liễu Thăng, Lương Minh, cũng thua trận đều mất đầu, mưu trí như Thôi Tụ, Hoàng Phúc, cũng hết kế mà dương mắt.
HVQ_037_000120	Thiệt là một lòng vì nước vì dân, gian lao bao quản, Lê Lợi đã lập những kỳ công, chưa đời nào sánh kịp.
HVQ_037_000121	Đền thờ vua LÊ THÁI-TỔ (LÊ LỢI) ở bờ hồ Hoàn-kiếm.
HVQ_037_000122	Trong tận cùng là Đền, thờ ở trên gác.
HVQ_037_000123	Trước cửa đền có một cột trụ đá xây cao chừng 10 thước tây.
HVQ_037_000124	Trên đầu trụ, tượng vua Lê đứng cầm kiếm.
HVQ_037_000125	Trước cột trụ, giữa sân, một nếp nhà đại-bái.
HVQ_037_000126	(Ảnh chụp ngày lễ kỷ-niệm 22 tháng tám Tân Mão (1951) cho nên trước cửa đền và dọc theo cột trụ có treo Quốc kỳ và đề 1428, năm vua Lê lên ngôi hoàng-đế).
HVQ_037_000127	Lê Thái-tổ: Để hòa với nhà Minh, Bình-Định-vương (Lê-Lợi) tôn Trần-Cao lên làm vua, lấy hiệu là Thiên-khánh.
HVQ_037_000128	Khi chiến tranh chấm dứt, Trần Cao bỏ trốn vào châu Ngọc-ma (thuộc phủ Trấn-ninh) nhưng bị quan quân bắt về, phải tự thắt cổ mà chết.
HVQ_037_000129	Trần-Cao chết rồi, Bình-Định-vương lên ngôi hoàng-đế, tức Lê Thái-tổ, niên hiệu Thuận-thiên, quốc hiệu là Đại-Việt 8 đóng đô ở Đông-kinh (Hànội).
HVQ_037_000130	Khi đầu, nhà Minh không phong cho Lê Thái-tổ, bắt tìm con cháu nhà Trần.
HVQ_037_000131	Vua Thái-tổ bảo các quan viên và phụ lão trong nước làm tờ khai « con cháu nhà Trần không còn ai ».
HVQ_037_000132	Nhà Minh mới chịu phong Vương cho Ngài.
HVQ_037_000133	Từ đấy cứ 3 năm, một lần Đại-Việt phải cống nhà Minh hai người vàng gọi là « Đại thân kim nhân » 9.
HVQ_037_000134	Xử trí như vậy chỉ vì Bình-Định-vương muốn ôn hòa, tránh họa chiến tranh.
HVQ_037_000135	Chứ thực ra người Tàu vẫn không xâm phạm vào chủ quyền Đại-Việt.
HVQ_037_000136	Sau khi thăng thưởng cho các công thần, Lê Thái-tổ sửa sang mọi việc: Việc học: Đặt trường Quốc-tử-giám ở Kinh-đô; đặt thầy dạy học ở các Phủ lộ.
HVQ_037_000137	Mở khoa thi « Minh kinh » chọn nhân tài giúp nước.
HVQ_037_000138	Tôn giáo: Những người theo đạo Phật, đạo Lão, phải thi Kinh Điển của đạo ấy.
HVQ_037_000139	Ai thi trúng mới được phép làm tăng, đạo-sĩ...
HVQ_037_000140	Thi hỏng phải về tục làm ăn.
HVQ_037_000141	Pháp luật: Hình luật trong nước được sửa lại theo nhà Đường: đặt tội xuy, tội trượng, tội đồ, tội lưu, tội tử 10.
HVQ_037_000142	Những người thuộc hạng Bát nghị 11, những người già từ 70 trở lên, trẻ từ 15 tuổi trở xuống, khi có tội được xét
HVQ_037_000143	lại để tùy theo nặng nhẹ mà giảm bớt, tha bổng hoặc chuộc tiền.
HVQ_037_000144	Đánh đổ bác, bắt được, phải chặt ngón tay mất ba phân; đánh cờ phải chặt ngón tay mất 1 phân.
HVQ_037_000145	Không có việc gì quần tụ lại rượu chè, phải phạt đánh 100 trượng; những người dung chứa hạng này cũng phải phạt giảm xuống một bực.
HVQ_037_000146	Cai trị: Khi trước Đông-đô chia làm 4 đạo 12, nay đặt thêm đạo Hảitây, gồm những hạt Thanh-hóa, Tân-bình và Thuận-hóa.
HVQ_037_000147	Mỗi đạo có quan Hành-khiển giữ sổ sách về quân dân.
HVQ_037_000148	Dưới đặt Xã-quan coi việc các xã.
HVQ_037_000149	Đặt phép « quân điền » 13 để lấy công điền công thổ chia cho mọi người từ quan đại-thần đến người già yếu cô quả.
HVQ_037_000150	Còn tư điền, quân phân mỗi xuất đinh một phần.
HVQ_037_000151	Vũ bị: Khi còn chiến tranh có cả thẩy 25 vạn binh.
HVQ_037_000152	Nay rút xuống 10 vạn, chia làm 5 phiên: 1 phiên ở lại thì 4 phiên khác được về làm ruộng cứ lần lượt thay nhau như thế.
HVQ_037_000153	Lê Thái-tổ mất năm 1433, trị vì được 5 năm, thọ 49 tuổi.
HVQ_037_000154	Lê Thái-tông: lên nối ngôi năm 1434, mới có 11 tuổi.
HVQ_037_000155	Mọi việc đều giao cho quan Phụ-chính Lê Sát quyết định.
HVQ_037_000156	Lê Sát cậy quyền làm nhiều điều trái phép.
HVQ_037_000157	Sau Thái-tông giết bỏ Lê Sát, nhưng Thái-tông không người phò tá, lại ít tuổi, chẳng bao lâu say mê tửu sắc.
HVQ_037_000158	Về đời này, dân tình đói khổ vì đại-hạn, nước lụt, lại hoàng-trùng.
HVQ_037_000159	Đôi ba nơi nổi loạn, may giẹp yên ngay.
HVQ_037_000160	Tiêm-la, Ai-lao, Chiêm-thành vẫn giữ sứ-thần đi lại, cống tiến.
HVQ_037_000161	Thái-tông chỉnh đốn lại thi cử: 5 năm một lần thi Hương, 6 năm một kỳ thi Hội.
HVQ_037_000162	Phép thi kỳ đệ nhất làm 1 kinh-nghĩa.
HVQ_037_000163	4 bài Tứ-thư nghĩa, mỗi bài 300 chữ trở lên; kỳ đề nhị làm Chiếu, Chế, Biểu; kỳ đệ tam làm thi phú; kỳ đệ tứ làm 1 bài văn sách 1.000 chữ trở lên.
HVQ_037_000164	Năm 1442, mở khoa thi Tiến-sĩ.
HVQ_037_000165	Những người thi đỗ được khắc tên vào bia đá để trong Văn-miếu.
HVQ_037_000166	Cuối năm 1442, Lê Thái-tông mất đã gây ra cái án Thị-Lộ làm hại giađình vị Khai-quốc công-thần Nguyễn-Trãi.
HVQ_037_000167	Thái-tông làm vua được 9 năm, thọ 20 tuổi.
HVQ_037_000168	Thái-tông mất, thái-tử Băng-Cơ lên nối ngôi, tức Lê Nhân-tông mới có 2 tuổi.
HVQ_037_000169	Bà Hoàng-thái-hậu ra cầm quyền.
HVQ_037_000170	Hồi này đặt ra 14 Điều Hộ Luật và việc tư điền.
HVQ_037_000171	Về cách thi cử, bỏ ám-tả và kinh nghĩa, chỉ thi viết và tính.
HVQ_037_000172	Về giaothông, đào sông Bình-Lỗ từ Thái-nguyên đến Phú-thọ.
HVQ_037_000173	Năm 1446, Lê Thụ và Lê Khả giẹp yên được giặc Chiêm-thành 15.
HVQ_037_000174	Năm 1448, Xứ Bồn-man xin nội thuộc Đại-Việt, gọi là châu Qui-hợp.
HVQ_037_000175	Thái-hậu nghe lời gièm pha, giết mất Lê Khả, Lê khắc Phục là những công-thần, làm nhiều người không phục.
HVQ_037_000176	Năm 1453, Nhân-tông mới bắt đầu thân chính.
HVQ_037_000177	Ngài cấp ruộng cho con cháu những công-thần bị giết.
HVQ_037_000178	Sai Phan phù-Tiên viết Quốc-sử từ vua Trần Thái-tông đến thời kỳ thuộc Minh, cả thẩy 10 quyển.
HVQ_037_000179	Các vương hầu và các quan, ngoài số thuế được thu, tùy theo phẩm hàm, được lĩnh thêm tiền tuế-bổng.
HVQ_037_000180	Năm 1459, anh Lê Nhân-tông là Lạng-Sơn-vương Nghi-Dân trước đã làm thái-tử, sau vì mẹ có tội mà bị truất, mưu với bọn Phạm Đồn và Phan Ban nửa đêm trèo thành vào giết Nhân-tông và Hoàng thái-hậu, tự xưng làm vua.
HVQ_037_000181	Nhân-tông làm vua 17 năm, thọ 19 tuổi.
HVQ_037_000182	Lên ngôi Nghi-Dân nghe lời dua nịnh, chém giết cựu thần, cho nên mới được 8 tháng, các quan đại thần Nguyễn Xí, Hinh Liệt, giết bỏ NghiDân, Phạm Bồn và Phan Ban.
HVQ_037_000183	Rước con thứ 3 vua Thái-tông là BìnhNguyên-vương Tư-Thành lên ngôi, tức Lê Thánh-tông.
HVQ_037_000184	Lê Thánh-tông: lên ngôi năm 1460, niên hiệu Quang-Thuận.
HVQ_037_000185	Đến năm 1470 lại đổi niên hiệu là Hồng-Đức.
HVQ_037_000186	Mất năm 1497, thọ 56 tuổi, làm vua 38 năm.
HVQ_037_000187	Lê Thánh-tông rất thông minh, làm nhiều việc khiến cơ-nghiệp của Lê Thái-tổ để lại được thịnh-vượng (mà bài 6 sẽ nói riêng).
HVQ_037_000188	Lê Thánh-tông mất thì thái-tử Tăng lên nối ngôi, tức Lê Hiến-tông (năm 1497).
HVQ_037_000189	Hiến-tông thông minh, hòa hiếu thường nói chuyện với các quan: « Vua Thái-tổ đã gây dựng cơ đồ.
HVQ_037_000190	Vua Thánh-tông đã sửa sang mọi việc.
HVQ_037_000191	Ta nay chỉ lo gìn giữ nếp cũ mà mở mang sự nhân chính ra cho sáng rõ các công đức của ông cha trước ».
HVQ_037_000192	Mất năm 1504, Hiến-tông làm vua được 7 năm, thọ 44 tuổi.
HVQ_037_000193	Lê Hiến-tông mất năm 1504, con thứ 3 tên Thuần lên nối ngôi, tức Lê Túc-tông.
HVQ_037_000194	Túc-tông làm vua được 6 tháng thì mất, triều-đình tôn anh thứ 2 tên là Tuấn lên ngôi, tức Lê Uy-Mục.
HVQ_037_000195	Uy-Mục rất táo bạo, giết tổ-mẫu là bà Thái-hoàng thái-hậu, giết Lễ bộ thượng-thư Đàm văn-Lễ và Đô-ngự-sử Nguyễn quang Bật, vì 3 vị này không chịu lập Uy-Mục lên ngôi, lúc Hiến-tông mất.
HVQ_037_000196	Đã bạo-ngược, lại say đắm tửu sắc, đêm nào Uy-Mục cũng cùng cung nhân uống rượu, đến khi say thì giết bỏ.
HVQ_037_000197	Có khi bắt quân sĩ đánh nhau làm trò chơi.
HVQ_037_000198	Sứ Tàu sang làm thơ gọi Uy-Mục là Quỷ-vương.
HVQ_037_000199	Uy-Mục tìm những người có sức mạnh làm túc-vệ; bởi thế Mạc đăngDung thi đỗ đô-lực-sĩ được làm chức Đô-chỉ-huy-sứ.
HVQ_037_000200	Còn những tôn-thất công-thần thì bị đánh đuổi, triều thần chán nản, nhiều người bỏ quan trốn đi.
HVQ_037_000201	Cơ nghiệp nhà Lê từ đây mỗi ngày mỗi suy nhược, để rồi mất vì nhà Mạc.
HVQ_037_000202	Năm 1509, Giản-tu-Công tên là Óanh, cháu vua Thánh-tông về Tây-đô hội với các quan cựu thần, đem binh bắt Uy-Mục và hoàng-hậu Trần-thị giết đi, rồi tự lập làm vua.
